feature,threshold,normalized_gini_gain,normalized_adjacent_gap,score_margin_only,left_n,right_n,score_alpha_0,score_alpha_01,score_alpha_03,score_alpha_05,score_alpha_07,score_alpha_10,selected_score_alpha_0,selected_score_alpha_01,selected_score_alpha_03,selected_score_alpha_05,selected_score_alpha_07,selected_score_alpha_10,selected_score_margin_only
1,0.07872083509092756,0.006127450980392246,0.0006230529595015334,0.0006230529595015334,15,17,0.006127450980392246,0.006127832753038999,0.006128596298332506,0.006129359843626014,0.006130123388919519,0.0061312687068597795,False,False,False,False,False,False,False
1,0.12822468946376736,0.015625,0.02056074766355143,0.02056074766355143,16,16,0.015625,0.0156571261682243,0.0157213785046729,0.015785630841121497,0.015849883177570093,0.01594626168224299,False,False,False,False,False,False,False
1,0.20248047102302708,0.029656862745098156,0.01121495327102801,0.01121495327102801,17,15,0.029656862745098156,0.029690122778083312,0.02975664284405363,0.029823162910023942,0.02988968297599425,0.02998946307494972,False,False,False,False,False,False,False
1,0.2825602354496797,0.008928571428571397,0.02305295950155764,0.02305295950155764,18,14,0.008928571428571397,0.008949154428126358,0.008990320427236284,0.009031486426346207,0.009072652425456131,0.009134401424121018,False,False,False,False,False,False,False
1,0.3568160170089394,0.02049595141700411,0.008722741433021805,0.008722741433021805,19,13,0.02049595141700411,0.020513829505467544,0.020549585682394404,0.02058534185932126,0.02062109803624812,0.020674732301638413,False,False,False,False,False,False,False
1,0.4631037043388601,0.03749999999999998,0.0367601246105919,0.0367601246105919,20,12,0.03749999999999998,0.037637850467289694,0.03791355140186913,0.03818925233644857,0.038464953271028016,0.03887850467289718,False,False,False,False,False,False,False
1,0.5737593788193256,0.06087662337662336,0.010591900311526499,0.010591900311526499,21,11,0.06087662337662336,0.06094110328923412,0.061070063114455626,0.061199022939677133,0.061327982764898634,0.0615214225027309,False,False,False,False,False,False,False
1,0.6218072374753172,0.02840909090909094,0.00996884735202489,0.00996884735202489,22,10,0.02840909090909094,0.02843741149815919,0.0284940526762957,0.0285506938544322,0.02860733503256871,0.02869229679977347,False,False,False,False,False,False,False
1,0.7004310061851214,0.05102657004830913,0.02367601246105919,0.02367601246105919,23,9,0.05102657004830913,0.05114738061914002,0.05138900176080179,0.05163062290246357,0.05187224404412535,0.052234675756618,False,False,False,False,False,False,False
1,0.7746867877443813,0.08333333333333337,0.008099688473520305,0.008099688473520305,24,8,0.08333333333333337,0.08340083073727937,0.08353582554517137,0.08367082035306339,0.08380581516095538,0.0840083073727934,False,False,False,False,False,False,False
1,1.0003661238558568,0.1289285714285714,0.0884735202492211,0.0884735202492211,25,7,0.1289285714285714,0.13006924788607027,0.13235060080106803,0.13463195371606582,0.1369133066310636,0.14033533600356024,False,False,False,False,False,False,False
1,1.2260454599673323,0.19391025641025628,0.008099688473520352,0.008099688473520352,26,6,0.19391025641025628,0.19406731767713062,0.19438144021087933,0.19469556274462804,0.19500968527837673,0.19548086907899978,False,False,False,False,False,False,False
1,1.3614530616342178,0.1337962962962964,0.04984423676012457,0.04984423676012457,27,5,0.1337962962962964,0.13446319372331844,0.13579698857736253,0.1371307834314066,0.1384645782854507,0.1404652705665168,False,False,False,False,False,False,False
1,1.4793887146989242,0.0803571428571429,0.0006230529595015363,0.0006230529595015363,28,4,0.0803571428571429,0.08036214953271033,0.08037216288384517,0.08038217623498002,0.08039218958611487,0.08040720961281714,False,False,False,False,False,False,False
1,1.5419965305233982,0.03520114942528729,0.02616822429906543,0.02616822429906543,29,3,0.03520114942528729,0.035293264582661875,0.03547749489741105,0.03566172521216021,0.035845955526909376,0.03612230099903313,False,False,False,False,False,False,False
2,-0.6406773949039699,0.16163793103448276,0.012928248222365882,0.012928248222365882,3,29,0.16163793103448276,0.1618469005639391,0.1622648396228518,0.16268277868176448,0.16310071774067716,0.1637276263290462,False,False,False,False,False,False,False
2,-0.6143668752389823,0.0803571428571429,0.0006464124111182755,0.0006464124111182755,4,28,0.0803571428571429,0.08036233724258939,0.08037272601348236,0.08038311478437533,0.08039350355526831,0.08040908671160776,False,False,False,False,False,False,False
2,-0.5993322925732751,0.03749999999999998,0.007110536522301231,0.007110536522301231,5,27,0.03749999999999998,0.03752666451195861,0.037579993535875864,0.037633322559793125,0.03768665158371039,0.03776664511958627,False,False,False,False,False,False,False
2,-0.5016075052461783,0.014423076923076983,0.043309631544925675,0.043309631544925675,6,26,0.014423076923076983,0.014485542737805241,0.014610474367261757,0.014735405996718274,0.014860337626174794,0.015047735070359568,False,False,False,False,False,False,False
2,-0.3901010171421831,0.04321428571428587,0.014221073044602461,0.014221073044602461,7,25,0.04321428571428587,0.04327574106565719,0.043398651768399826,0.04352156247114246,0.0436444731738851,0.04382883922799905,False,False,False,False,False,False,False
2,-0.2485253637067736,0.02083333333333337,0.058823529411764684,0.058823529411764684,8,24,0.02083333333333337,0.020955882352941213,0.0212009803921569,0.021446078431372584,0.021691176470588276,0.022058823529411804,False,False,False,False,False,False,False
2,-0.12198429293707133,0.007548309178743939,0.006464124111182941,0.006464124111182941,9,23,0.007548309178743939,0.007553188499480038,0.007562947140952234,0.007572705782424431,0.007582464423896627,0.007597102386104921,False,False,False,False,False,False,False
2,-0.10319106460493731,0.001136363636363713,0.0032320620555914706,0.0032320620555914706,10,22,0.001136363636363713,0.0011367309161427577,0.0011374654757008466,0.0011382000352589355,0.0011389345948170247,0.0011400364341541582,False,False,False,False,False,False,False
2,-0.06435172605186038,0.00027056277056281,0.01680672268907562,0.01680672268907562,11,21,0.00027056277056281,0.00027101749790829367,0.0002719269525992611,0.00027283640729022855,0.00027374586198119594,0.0002751100440176471,False,False,False,False,False,False,False
2,-0.002960513500222599,0.004166666666666652,0.014867485455720773,0.014867485455720773,12,20,0.004166666666666652,0.004172861452273202,0.004185251023486302,0.004197640594699403,0.004210030165912503,0.004228614522732155,False,False,False,False,False,False,False
2,0.06970663605069555,0.00025303643724705616,0.022624434389140247,0.022624434389140247,13,19,0.00025303643724705616,0.00025360891787431193,0.0002547538791288235,0.0002558988403833351,0.00025704380163784664,0.00025876124351961396,False,False,False,False,False,False,False
2,0.14613243126804054,0.0009920634920637106,0.016806722689075668,0.016806722689075668,14,18,0.0009920634920637106,0.0009937308256638177,0.0009970654928640318,0.001000400160064246,0.0010037348272644601,0.0010087368280647813,False,False,False,False,False,False,False
2,0.2112822894861051,0.006127450980392246,0.016806722689075612,0.016806722689075612,15,17,0.006127450980392246,0.006137749217334082,0.006158345691217753,0.0061789421651014245,0.006199538638985096,0.006230433349810603,False,False,False,False,False,False,False
2,0.2939724941474947,0.015625,0.02585649644473172,0.02585649644473172,16,16,0.015625,0.015665400775694893,0.01574620232708468,0.015827003878474466,0.015907805429864252,0.016029007756948932,False,False,False,False,False,False,False
2,0.40547898225148976,0.029656862745098156,0.031674208144796386,0.031674208144796386,17,15,0.029656862745098156,0.029750798509449145,0.029938670038151125,0.030126541566853102,0.03031441309555508,0.030596220388608056,False,False,False,False,False,False,False
2,0.47564036802479004,0.008928571428571397,0.004524886877828057,0.004524886877828057,18,14,0.008928571428571397,0.008932611506140886,0.008940691661279865,0.008948771816418843,0.008956851971557822,0.00896897220426629,False,False,False,False,False,False,False
2,0.4994451239121599,0.00025303643724705616,0.007756948933419549,0.007756948933419549,19,13,0.00025303643724705616,0.00025323271631925813,0.0002536252744636621,0.0002540178326080661,0.00025441039075247004,0.00025499922796907597,False,False,False,False,False,False,False
2,0.5257556435771475,0.004166666666666763,0.005817711700064651,0.005817711700064651,20,12,0.004166666666666763,0.004169090713208456,0.0041739388062918435,0.004178786899375231,0.004183634992458618,0.0041909071320837,False,False,False,False,False,False,False
2,0.5445488719092816,0.01325757575757569,0.0038784744667097674,0.0038784744667097674,21,11,0.01325757575757569,0.013262717674482312,0.013273001508295558,0.013283285342108804,0.01329356917592205,0.013308994926641917,False,False,False,False,False,False,False
2,0.6034343206833014,0.001136363636363713,0.026502908855849983,0.026502908855849983,22,10,0.001136363636363713,0.001139375330551878,0.001145398718928208,0.001151422107304538,0.0011574454956808679,0.0011664805782453627,False,False,False,False,False,False,False
2,0.7199523363425321,0.0027173913043480047,0.03361344537815124,0.03361344537815124,23,9,0.0027173913043480047,0.0027265253927659812,0.002744793569601934,0.002763061746437887,0.0027813299232738397,0.0028087321885277693,False,False,False,False,False,False,False
2,0.8728039267772221,0.0,0.0452488687782806,0.0452488687782806,24,8,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
2,0.9780460054371726,0.003214285714285725,0.009049773755656085,0.009049773755656085,25,7,0.003214285714285725,0.0032171945701357572,0.003223012281835822,0.0032288299935358867,0.0032346477052359515,0.0032433742727860483,False,False,False,False,False,False,False
2,1.008115170768587,0.001602564102564208,0.006464124111182955,0.006464124111182955,26,6,0.001602564102564208,0.001603600019889718,0.0016056718545407384,0.0016077436891917586,0.001609815523842779,0.0016129232758193095,False,False,False,False,False,False,False
2,1.158460997425659,0.0004629629629629983,0.07110536522301225,0.07110536522301225,27,5,0.0004629629629629983,0.0004662548780196195,0.00047283870813286187,0.0004794225382461042,0.0004860063683593467,0.0004958821135292102,False,False,False,False,False,False,False
2,1.479198760960746,0.008928571428571508,0.09437621202327086,0.09437621202327086,28,4,0.008928571428571508,0.009012835903592286,0.009181364853633842,0.0093498938036754,0.009518422753716956,0.009771216178779291,False,False,False,False,False,False,False
2,1.8838796110460316,0.03520114942528729,0.11441499676793797,0.11441499676793797,29,3,0.03520114942528729,0.03560390336505949,0.03640941124460388,0.03721491912414827,0.03802042700369265,0.03922868882300924,False,False,False,False,False,False,False
3,-0.659328715448585,0.0007183908045976795,0.013764213046080205,0.013764213046080205,3,29,0.0007183908045976795,0.0007193796130061621,0.0007213572298231276,0.0007233348466400931,0.0007253124634570586,0.0007282788886825069,False,False,False,False,False,False,False
3,-0.6327931784159804,0.008928571428571508,0.0017953321364452383,0.0017953321364452383,4,28,0.008928571428571508,0.008930174403693333,0.008933380353936985,0.008936586304180639,0.008939792254424291,0.00894460117978977,False,False,False,False,False,False,False
3,-0.6225872026342094,0.03749999999999998,0.004189108318372245,0.004189108318372245,5,27,0.03749999999999998,0.03751570915619388,0.037547127468581666,0.03757854578096946,0.03760996409335725,0.037657091561938937,False,False,False,False,False,False,False
3,-0.607278238961553,0.014423076923076983,0.0047875523638539795,0.0047875523638539795,6,26,0.014423076923076983,0.014429982046678695,0.01444379229388212,0.014457602541085546,0.014471412788288972,0.01449212815909411,False,False,False,False,False,False,False
3,-0.49093011504936424,0.003214285714285725,0.06343506882106524,0.06343506882106524,7,25,0.003214285714285725,0.0032346755578353532,0.0032754552449346095,0.0033162349320338663,0.0033570146191331226,0.0034181841497820066,False,False,False,False,False,False,False
3,-0.3613142226208732,0.0,0.012567324955116685,0.012567324955116685,8,24,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
3,-0.3266139049628521,0.0027173913043480047,0.007779772591262689,0.007779772591262689,9,23,0.0027173913043480047,0.002719505372986935,0.002723733510264795,0.002727961647542656,0.0027321897848205158,0.002738531990737307,False,False,False,False,False,False,False
3,-0.30314016066477895,0.001136363636363713,0.005984440454817483,0.005984440454817483,10,22,0.001136363636363713,0.001137043686415397,0.0011384037865187647,0.0011397638866221323,0.0011411239867255,0.0011431641368805515,False,False,False,False,False,False,False
3,-0.27150163574128894,0.00027056277056281,0.012567324955116718,0.012567324955116718,11,21,0.00027056277056281,0.00027090279558865193,0.00027158284564033583,0.00027226289569201974,0.0002729429457437036,0.0002739630208212295,False,False,False,False,False,False,False
3,-0.23271892777055936,0.004166666666666763,0.010173548773189703,0.010173548773189703,12,20,0.004166666666666763,0.004170905645322258,0.004179383602633251,0.004187861559944241,0.004196339517255234,0.0042090564532217215,False,False,False,False,False,False,False
3,-0.1776066585489963,0.00025303643724705616,0.02214242968282463,0.02214242968282463,13,19,0.00025303643724705616,0.0002535967213989497,0.0002547172897027368,0.00025583785800652387,0.0002569584263103109,0.00025863927876599153,False,False,False,False,False,False,False
3,-0.08881466924758907,0.0009920634920637106,0.029922202274087397,0.029922202274087397,14,18,0.0009920634920637106,0.0009950319645115372,0.001000968909407191,0.0010069058543028444,0.001012842799198498,0.0010217482165419784,False,False,False,False,False,False,False
