dataset,seed,method,eps,attack_success_rate,attacked_accuracy,median_min_flip_linf,reachable_fraction
bank_marketing,12,cart_tuned_depth,0.05,0.0075805432722678,0.8970309538850284,1.6509912232264283,1.0
bank_marketing,12,mags_binary_excluded,0.05,0.0113708149084017,0.8938723941882502,1.6985428055553824,1.0
bank_marketing,12,mags_fixed,0.05,0.0120025268477574,0.903348073278585,1.7403882049957164,1.0
bank_marketing,12,mags_tuned,0.05,0.0063171193935565,0.8957675300063171,1.759408841104959,1.0
bank_marketing,12,matched_gini,0.05,0.0107391029690461,0.8932406822488945,1.6985428055553824,1.0
bank_marketing,12,noise_augmented_cart,0.05,0.0050536955148452,0.9020846493998737,1.7030038623823325,1.0
bank_marketing,13,cart_fixed,0.05,0.0113708149084017,0.9046114971572964,1.6906106422837814,1.0
bank_marketing,13,cart_pruned,0.05,0.0025268477574226,0.8888186986734049,1.7865590303600245,0.9715729627289956
bank_marketing,13,cart_tuned_depth,0.05,0.0195830701200252,0.8900821225521163,0.7349646409606381,1.0
bank_marketing,13,mags_binary_excluded,0.05,0.01452937460518,0.8963992419456728,1.4181171767668717,1.0
bank_marketing,13,mags_fixed,0.05,0.0088439671509791,0.8982943777637398,1.836452148779291,0.8098547062539482
bank_marketing,13,mags_tuned,0.05,0.0120025268477574,0.903348073278585,1.7002054377110256,0.9260897030953884
bank_marketing,13,matched_gini,0.05,0.0214782059380922,0.8938723941882502,1.3576799824491057,1.0
bank_marketing,13,noise_augmented_cart,0.05,0.0037902716361339,0.8938723941882502,1.489628249516738,1.0
bank_marketing,14,cart_fixed,0.05,0.0132659507264687,0.886923562855338,1.4350063168305132,1.0
bank_marketing,14,cart_pruned,0.05,0.0195830701200252,0.8825015792798484,0.882786809227566,1.0
bank_marketing,14,cart_tuned_depth,0.05,0.0107391029690461,0.8951358180669615,1.918437168776507,1.0
bank_marketing,14,mags_binary_excluded,0.05,0.012634238787113,0.8907138344914719,1.4961517196841712,1.0
bank_marketing,14,mags_fixed,0.05,0.0069488313329121,0.8982943777637398,2.0768581160313904,0.992419456727732
bank_marketing,14,mags_tuned,0.05,0.0056854074542008,0.8907138344914719,2.0768581160313904,0.992419456727732
bank_marketing,14,matched_gini,0.05,0.012634238787113,0.8907138344914719,1.4961517196841712,1.0
bank_marketing,14,noise_augmented_cart,0.05,0.0113708149084017,0.899557801642451,1.7220196920494055,1.0
bank_marketing,15,cart_fixed,0.05,0.0056854074542008,0.9020846493998737,1.3823485156992463,1.0
bank_marketing,15,cart_pruned,0.05,0.0069488313329121,0.8945041061276058,1.2563937302701067,1.0
bank_marketing,15,cart_tuned_depth,0.05,0.0151610865445356,0.8862918509159823,0.8563725058475072,1.0
bank_marketing,15,mags_binary_excluded,0.05,0.0082122552116235,0.897662665824384,2.147577158432276,1.0
bank_marketing,15,mags_fixed,0.05,0.012634238787113,0.9008212255211624,2.1684642925894426,0.8578648136449779
bank_marketing,15,mags_tuned,0.05,0.0069488313329121,0.8963992419456728,1.7393286271785715,0.8294377763739734
bank_marketing,15,matched_gini,0.05,0.0056854074542008,0.897662665824384,2.147577158432276,1.0
bank_marketing,15,noise_augmented_cart,0.05,0.0082122552116235,0.8793430195830702,0.9614203560513844,1.0
bank_marketing,16,cart_fixed,0.05,0.0138976626658243,0.8888186986734049,1.357332676682222,1.0
bank_marketing,16,cart_pruned,0.05,0.0075805432722678,0.8900821225521163,1.8117021990306967,0.967150979153506
bank_marketing,16,cart_tuned_depth,0.05,0.0056854074542008,0.8957675300063171,1.780897485651139,0.6007580543272267
bank_marketing,16,mags_binary_excluded,0.05,0.0176879343019583,0.8875552747946936,1.0146302479391784,1.0
bank_marketing,16,mags_fixed,0.05,0.0101073910296904,0.8907138344914719,1.0589120234222924,0.9993682880606444
bank_marketing,16,mags_tuned,0.05,0.0069488313329121,0.899557801642451,1.7770469040832289,0.6828806064434618
bank_marketing,16,matched_gini,0.05,0.0176879343019583,0.8875552747946936,1.0146302479391784,1.0
bank_marketing,16,noise_augmented_cart,0.05,0.0101073910296904,0.899557801642451,0.9580848265481308,0.998104864181933
bank_marketing,17,cart_fixed,0.05,0.012634238787113,0.8913455464308275,1.8046966610191588,1.0
bank_marketing,17,cart_pruned,0.05,0.0094756790903348,0.8970309538850284,1.67905322359139,1.0
bank_marketing,17,cart_tuned_depth,0.05,0.0094756790903348,0.8989260897030954,1.8161187916944104,1.0
bank_marketing,17,mags_binary_excluded,0.05,0.01452937460518,0.8913455464308275,1.8275409090402743,1.0
bank_marketing,17,mags_fixed,0.05,0.0069488313329121,0.899557801642451,1.9588954118056692,1.0
bank_marketing,17,mags_tuned,0.05,0.0056854074542008,0.897662665824384,1.778045009447517,0.7441566645609602
bank_marketing,17,matched_gini,0.05,0.0202147820593809,0.885028427037271,1.8789404970789076,1.0
bank_marketing,17,noise_augmented_cart,0.05,0.0088439671509791,0.9001895135818067,1.9110150929597736,0.9936828806064436
bank_marketing,18,cart_fixed,0.05,0.0037902716361339,0.899557801642451,1.736923455564728,1.0
bank_marketing,18,cart_pruned,0.05,0.0044219835754895,0.8963992419456728,1.2740542956995835,1.0
bank_marketing,18,cart_tuned_depth,0.05,0.0069488313329121,0.8970309538850284,1.494562043421395,1.0
bank_marketing,18,mags_binary_excluded,0.05,0.0094756790903348,0.9065066329753632,1.7715465135715032,1.0
bank_marketing,18,mags_fixed,0.05,0.0082122552116235,0.899557801642451,1.817710592074995,0.7789008212255212
bank_marketing,18,mags_tuned,0.05,0.0082122552116235,0.899557801642451,1.817710592074995,0.7789008212255212
bank_marketing,18,matched_gini,0.05,0.0101073910296904,0.9065066329753632,1.7715465135715032,1.0
bank_marketing,18,noise_augmented_cart,0.05,0.0025268477574226,0.8932406822488945,1.8437255011277296,0.8540745420088439
bank_marketing,19,cart_fixed,0.05,0.0056854074542008,0.9020846493998737,1.4446238016843973,1.0
bank_marketing,19,cart_pruned,0.05,0.0044219835754895,0.8945041061276058,1.4446238016843973,0.9728363866077068
bank_marketing,19,cart_tuned_depth,0.05,0.0018951358180669,0.897662665824384,2.008504831898966,0.687934301958307
bank_marketing,19,mags_binary_excluded,0.05,0.0107391029690461,0.9001895135818067,1.3514222665520306,1.0
bank_marketing,19,mags_fixed,0.05,0.0056854074542008,0.8982943777637398,1.7063739765121857,0.9930511686670878
bank_marketing,19,mags_tuned,0.05,0.0120025268477574,0.8963992419456728,1.444623802107343,1.0
bank_marketing,19,matched_gini,0.05,0.0107391029690461,0.9001895135818067,1.3514222665520306,1.0
bank_marketing,19,noise_augmented_cart,0.05,0.0031585596967782,0.8951358180669615,1.9194302193070605,1.0
bank_marketing,20,cart_fixed,0.05,0.0120025268477574,0.8837650031585597,1.2998147299277305,1.0
bank_marketing,20,cart_pruned,0.05,0.0050536955148452,0.8945041061276058,2.154803921739628,1.0
bank_marketing,20,cart_tuned_depth,0.05,0.0120025268477574,0.8837650031585597,1.2998147299277305,1.0
bank_marketing,20,mags_binary_excluded,0.05,0.0069488313329121,0.8907138344914719,1.7570782498935618,1.0
bank_marketing,20,mags_fixed,0.05,0.0138976626658243,0.8825015792798484,1.8726960203295893,0.998104864181933
bank_marketing,20,mags_tuned,0.05,0.0050536955148452,0.8894504106127605,1.8698075431789525,0.7252053063802906
bank_marketing,20,matched_gini,0.05,0.0069488313329121,0.8894504106127605,1.7570782498935618,1.0
bank_marketing,20,noise_augmented_cart,0.05,0.0044219835754895,0.8989260897030954,2.1414751042505027,1.0
bank_marketing,21,cart_fixed,0.05,0.0151610865445356,0.8919772583701832,1.4448575010525766,1.0
bank_marketing,21,cart_pruned,0.05,0.0069488313329121,0.8970309538850284,1.5666418730282414,1.0
bank_marketing,21,cart_tuned_depth,0.05,0.0037902716361339,0.8989260897030954,1.7931542745216291,0.6399241945672773
bank_marketing,21,mags_binary_excluded,0.05,0.0157927984838913,0.899557801642451,1.4242199046489306,1.0
bank_marketing,21,mags_fixed,0.05,0.0120025268477574,0.897662665824384,1.869703010226728,0.9425142135186356
bank_marketing,21,mags_tuned,0.05,0.0063171193935565,0.901452937460518,2.0419376784257097,1.0
bank_marketing,21,matched_gini,0.05,0.0170562223626026,0.901452937460518,1.376745907860633,1.0
bank_marketing,21,noise_augmented_cart,0.05,0.0075805432722678,0.8926089703095389,1.4878896300612383,1.0
bank_marketing,22,cart_fixed,0.05,0.012634238787113,0.8945041061276058,1.5924937125486671,1.0
bank_marketing,22,cart_pruned,0.05,0.0157927984838913,0.8913455464308275,0.8346445744119542,1.0
bank_marketing,22,cart_tuned_depth,0.05,0.0157927984838913,0.8913455464308275,0.8346445744119542,1.0
bank_marketing,22,mags_binary_excluded,0.05,0.0189513581806696,0.8799747315224258,0.8363641096255868,1.0
bank_marketing,22,mags_fixed,0.05,0.0094756790903348,0.8862918509159823,1.3931585598365992,1.0
bank_marketing,22,mags_tuned,0.05,0.0088439671509791,0.8982943777637398,1.7763984980984413,0.6506632975363235
bank_marketing,22,matched_gini,0.05,0.01452937460518,0.8894504106127605,1.4892384604460198,1.0
bank_marketing,22,noise_augmented_cart,0.05,0.0075805432722678,0.8963992419456728,1.7129512329622814,1.0
bank_marketing,23,cart_fixed,0.05,0.0195830701200252,0.8963992419456728,1.366971781448744,1.0
bank_marketing,23,cart_pruned,0.05,0.0088439671509791,0.8989260897030954,1.8383413673832432,1.0
bank_marketing,23,cart_tuned_depth,0.05,0.0157927984838913,0.9027163613392292,1.8038786023326336,1.0
bank_marketing,23,mags_binary_excluded,0.05,0.012634238787113,0.897662665824384,1.882564705178901,1.0
bank_marketing,23,mags_fixed,0.05,0.0214782059380922,0.9020846493998737,1.7173239160973672,0.9955780164245104
bank_marketing,23,mags_tuned,0.05,0.0176879343019583,0.8957675300063171,1.180291351582383,0.8186986734049273
bank_marketing,23,matched_gini,0.05,0.012634238787113,0.897662665824384,1.882564705178901,1.0
bank_marketing,23,noise_augmented_cart,0.05,0.0056854074542008,0.9071383449147188,2.3339312136180945,0.9608338597599496
bank_marketing,24,cart_fixed,0.05,0.0082122552116235,0.901452937460518,1.6004397049268366,1.0
bank_marketing,24,cart_pruned,0.05,0.0120025268477574,0.8938723941882502,1.0834330498747902,1.0
bank_marketing,24,cart_tuned_depth,0.05,0.0113708149084017,0.901452937460518,0.986009106042462,1.0
bank_marketing,24,mags_binary_excluded,0.05,0.0120025268477574,0.903348073278585,1.636554155411074,1.0
bank_marketing,24,mags_fixed,0.05,0.0088439671509791,0.901452937460518,1.697378467770138,1.0
bank_marketing,24,mags_tuned,0.05,0.0132659507264687,0.901452937460518,1.636554155411074,1.0
bank_marketing,24,matched_gini,0.05,0.0120025268477574,0.903348073278585,1.636554155411074,1.0
bank_marketing,24,noise_augmented_cart,0.05,0.0018951358180669,0.8926089703095389,1.7201875700188194,1.0
bank_marketing,25,cart_fixed,0.05,0.0050536955148452,0.9071383449147188,1.910074369990309,1.0
bank_marketing,25,cart_pruned,0.05,0.0050536955148452,0.901452937460518,1.6253323149670078,1.0
bank_marketing,25,cart_tuned_depth,0.05,0.0037902716361339,0.903348073278585,1.4565767977125452,1.0
bank_marketing,25,mags_binary_excluded,0.05,0.0183196462413139,0.9001895135818067,1.839716686973978,0.8060644346178143
bank_marketing,25,mags_fixed,0.05,0.0063171193935565,0.897662665824384,2.220033705616629,0.7637397346809854
bank_marketing,25,mags_tuned,0.05,0.0050536955148452,0.9001895135818067,2.0570031253138663,0.7308907138344914
bank_marketing,25,matched_gini,0.05,0.0189513581806696,0.9001895135818067,1.839716686973978,0.8060644346178143
bank_marketing,25,noise_augmented_cart,0.05,0.0056854074542008,0.9027163613392292,1.7325703984813443,0.998104864181933
bank_marketing,26,cart_fixed,0.05,0.0075805432722678,0.885028427037271,1.8218630831587488,1.0
bank_marketing,26,cart_pruned,0.05,0.0303221730890713,0.8692356285533797,0.7999033815694724,1.0
bank_marketing,26,cart_tuned_depth,0.05,0.0056854074542008,0.881238155401137,1.681869335355056,0.8054327226784587
bank_marketing,26,mags_binary_excluded,0.05,0.0138976626658243,0.8907138344914719,1.6954798355113925,0.948831332912192
bank_marketing,26,mags_fixed,0.05,0.01452937460518,0.8919772583701832,1.6935354779030078,0.996209728363866
bank_marketing,26,mags_tuned,0.05,0.0151610865445356,0.8932406822488945,1.759643636588085,0.9703095388502844
bank_marketing,26,matched_gini,0.05,0.0138976626658243,0.8907138344914719,1.6954798355113925,0.948831332912192
bank_marketing,26,noise_augmented_cart,0.05,0.0088439671509791,0.8875552747946936,1.7866866241066837,1.0
bank_marketing,27,cart_fixed,0.05,0.01452937460518,0.8862918509159823,1.691867413249842,1.0
bank_marketing,27,cart_pruned,0.05,0.0107391029690461,0.8875552747946936,1.6044939788172663,1.0
bank_marketing,27,cart_tuned_depth,0.05,0.0006317119393556,0.8926089703095389,2.3709973107332605,1.0
bank_marketing,27,mags_binary_excluded,0.05,0.016424510423247,0.8951358180669615,1.6819386138270846,1.0
bank_marketing,27,mags_fixed,0.05,0.0151610865445356,0.8938723941882502,1.8686000419330424,1.0
bank_marketing,27,mags_tuned,0.05,0.0113708149084017,0.8951358180669615,1.8407994037044952,0.8856601389766267
bank_marketing,27,matched_gini,0.05,0.0138976626658243,0.8957675300063171,1.880514601173848,1.0
bank_marketing,27,noise_augmented_cart,0.05,0.01452937460518,0.883133291219204,1.305482412468665,1.0
bank_marketing,28,cart_fixed,0.05,0.0082122552116235,0.8945041061276058,1.7856822493386977,1.0
bank_marketing,28,cart_pruned,0.05,0.0075805432722678,0.8982943777637398,1.9093496435712376,1.0
bank_marketing,28,cart_tuned_depth,0.05,0.0025268477574226,0.897662665824384,1.7631972685691448,0.6778269109286166
bank_marketing,28,mags_binary_excluded,0.05,0.0138976626658243,0.8982943777637398,1.751954752627652,1.0
bank_marketing,28,mags_fixed,0.05,0.0101073910296904,0.8945041061276058,1.557084919291528,0.8092229943145925
bank_marketing,28,mags_tuned,0.05,0.0056854074542008,0.8938723941882502,1.751954752627652,0.7416298168035376
bank_marketing,28,matched_gini,0.05,0.01452937460518,0.8957675300063171,1.751954752627652,1.0
bank_marketing,28,noise_augmented_cart,0.05,0.0050536955148452,0.901452937460518,1.703237257463274,1.0
bank_marketing,29,cart_fixed,0.05,0.0075805432722678,0.8888186986734049,1.678876269316694,1.0
bank_marketing,29,cart_pruned,0.05,0.0132659507264687,0.8749210360075805,0.6688519575933198,1.0
bank_marketing,29,cart_tuned_depth,0.05,0.0018951358180669,0.9001895135818067,1.7636874686024502,0.3878711307643714
bank_marketing,29,mags_binary_excluded,0.05,0.0138976626658243,0.8945041061276058,1.76368744069243,1.0
bank_marketing,29,mags_fixed,0.05,0.0094756790903348,0.8913455464308275,1.7328470045885185,0.8307012002526848
bank_marketing,29,mags_tuned,0.05,0.01452937460518,0.8875552747946936,1.6846588231761572,0.815540113708149
bank_marketing,29,matched_gini,0.05,0.0138976626658243,0.8945041061276058,1.76368744069243,1.0
bank_marketing,29,noise_augmented_cart,0.05,0.0069488313329121,0.8957675300063171,1.7742573292687025,0.8717624763108023
breast_cancer,0,cart_fixed,0.05,0.03,0.925,0.6525152137289782,1.0
breast_cancer,0,cart_pruned,0.05,0.035,0.92,0.6268854001337225,1.0
breast_cancer,0,cart_tuned_depth,0.05,0.035,0.91,0.6149433118608238,1.0
breast_cancer,0,mags_binary_excluded,0.05,0.05,0.915,0.6872213327735903,1.0
breast_cancer,0,mags_fixed,0.05,0.05,0.915,0.6872213327735903,1.0
breast_cancer,0,mags_tuned,0.05,0.055,0.91,0.6875140788148145,1.0
breast_cancer,0,matched_gini,0.05,0.05,0.915,0.7268525841748092,1.0
breast_cancer,0,noise_augmented_cart,0.05,0.03,0.91,0.609672738827774,1.0
breast_cancer,1,cart_fixed,0.05,0.015,0.92,0.5018161255497184,1.0
breast_cancer,1,cart_pruned,0.05,0.015,0.92,0.5010730096703016,1.0
breast_cancer,1,cart_tuned_depth,0.05,0.015,0.94,0.6229470644590134,1.0
breast_cancer,1,mags_binary_excluded,0.05,0.04,0.945,0.3910073977082301,1.0
breast_cancer,1,mags_fixed,0.05,0.04,0.945,0.3910073977082301,1.0
breast_cancer,1,mags_tuned,0.05,0.02,0.955,0.6430230840818631,1.0
breast_cancer,1,matched_gini,0.05,0.04,0.945,0.3910073977082301,1.0
breast_cancer,1,noise_augmented_cart,0.05,0.035,0.935,0.4828225093222514,1.0
breast_cancer,2,cart_fixed,0.05,0.02,0.935,0.6435996580137079,1.0
breast_cancer,2,cart_pruned,0.05,0.02,0.935,0.6435996580137079,1.0
breast_cancer,2,cart_tuned_depth,0.05,0.02,0.93,0.6698325137459341,1.0
breast_cancer,2,mags_binary_excluded,0.05,0.035,0.915,0.5610885215119091,1.0
breast_cancer,2,mags_fixed,0.05,0.035,0.915,0.5610885215119091,1.0
breast_cancer,2,mags_tuned,0.05,0.035,0.925,0.564201364964169,1.0
breast_cancer,2,matched_gini,0.05,0.03,0.93,0.5589866236752932,1.0
breast_cancer,2,noise_augmented_cart,0.05,0.025,0.945,0.6090858930499793,1.0
breast_cancer,3,cart_fixed,0.05,0.01,0.935,0.6112837784468731,1.0
breast_cancer,3,cart_pruned,0.05,0.01,0.93,0.7119413312293066,1.0
breast_cancer,3,cart_tuned_depth,0.05,0.01,0.93,0.7119413312293066,1.0
breast_cancer,3,mags_binary_excluded,0.05,0.055,0.92,0.5617958497454514,1.0
breast_cancer,3,mags_fixed,0.05,0.055,0.92,0.5617958497454514,1.0
breast_cancer,3,mags_tuned,0.05,0.03,0.935,0.5282975014913831,1.0
breast_cancer,3,matched_gini,0.05,0.06,0.91,0.5153455657840197,1.0
breast_cancer,3,noise_augmented_cart,0.05,0.015,0.93,0.5447522002100403,1.0
breast_cancer,4,cart_fixed,0.05,0.025,0.925,0.647458052109114,1.0
breast_cancer,4,cart_pruned,0.05,0.02,0.915,0.8035590782415499,1.0
breast_cancer,4,cart_tuned_depth,0.05,0.025,0.925,0.647458052109114,1.0
breast_cancer,4,mags_binary_excluded,0.05,0.03,0.925,0.6699669177754793,1.0
breast_cancer,4,mags_fixed,0.05,0.03,0.925,0.6699669177754793,1.0
breast_cancer,4,mags_tuned,0.05,0.015,0.905,0.7516736408168002,1.0
breast_cancer,4,matched_gini,0.05,0.035,0.925,0.6572850522682722,1.0
breast_cancer,4,noise_augmented_cart,0.05,0.02,0.925,0.644441480727178,1.0
breast_cancer,5,cart_fixed,0.05,0.025,0.94,0.5516178464471302,1.0
breast_cancer,5,cart_pruned,0.05,0.035,0.92,0.5985615639678271,1.0
breast_cancer,5,cart_tuned_depth,0.05,0.035,0.92,0.5755562904695704,1.0
breast_cancer,5,mags_binary_excluded,0.05,0.02,0.97,0.613587147530998,1.0
breast_cancer,5,mags_fixed,0.05,0.02,0.97,0.613587147530998,1.0
breast_cancer,5,mags_tuned,0.05,0.02,0.97,0.613587147530998,1.0
breast_cancer,5,matched_gini,0.05,0.025,0.965,0.613587147530998,1.0
breast_cancer,5,noise_augmented_cart,0.05,0.035,0.94,0.5928170934614936,1.0
breast_cancer,6,cart_fixed,0.05,0.015,0.945,0.6580887695129997,1.0
breast_cancer,6,cart_pruned,0.05,0.015,0.94,0.7224457089537042,1.0
breast_cancer,6,cart_tuned_depth,0.05,0.015,0.945,0.6654752006933422,1.0
breast_cancer,6,mags_binary_excluded,0.05,0.015,0.935,0.6551286086251302,1.0
breast_cancer,6,mags_fixed,0.05,0.015,0.935,0.6551286086251302,1.0
breast_cancer,6,mags_tuned,0.05,0.015,0.935,0.7391255516529993,1.0
breast_cancer,6,matched_gini,0.05,0.015,0.935,0.6593485029280266,1.0
breast_cancer,6,noise_augmented_cart,0.05,0.01,0.95,0.6555365429464943,1.0
breast_cancer,7,cart_fixed,0.05,0.01,0.93,0.4532615486013962,1.0
breast_cancer,7,cart_pruned,0.05,0.015,0.96,0.6877901937463347,1.0
breast_cancer,7,cart_tuned_depth,0.05,0.015,0.96,0.6877901937463347,1.0
breast_cancer,7,mags_binary_excluded,0.05,0.02,0.945,0.6485708703664905,1.0
breast_cancer,7,mags_fixed,0.05,0.02,0.945,0.6485708703664905,1.0
breast_cancer,7,mags_tuned,0.05,0.035,0.945,0.6217283037623935,1.0
breast_cancer,7,matched_gini,0.05,0.035,0.945,0.6217283037623935,1.0
breast_cancer,7,noise_augmented_cart,0.05,0.015,0.92,0.4896177940370713,1.0
breast_cancer,8,cart_fixed,0.05,0.02,0.905,0.5349769912037877,1.0
breast_cancer,8,cart_pruned,0.05,0.045,0.91,0.4668721816425484,1.0
breast_cancer,8,cart_tuned_depth,0.05,0.02,0.91,0.8023083640947017,1.0
breast_cancer,8,mags_binary_excluded,0.05,0.05,0.94,0.6039172290224152,1.0
breast_cancer,8,mags_fixed,0.05,0.05,0.94,0.6039172290224152,1.0
breast_cancer,8,mags_tuned,0.05,0.05,0.94,0.6039172290224152,1.0
breast_cancer,8,matched_gini,0.05,0.045,0.925,0.4874375977034084,1.0
breast_cancer,8,noise_augmented_cart,0.05,0.02,0.905,0.5249584500931774,1.0
breast_cancer,9,cart_fixed,0.05,0.015,0.925,0.6537845919979389,1.0
breast_cancer,9,cart_pruned,0.05,0.015,0.92,0.7114668209770514,1.0
breast_cancer,9,cart_tuned_depth,0.05,0.015,0.92,0.7663591448649096,1.0
breast_cancer,9,mags_binary_excluded,0.05,0.05,0.91,0.7332916191216341,1.0
breast_cancer,9,mags_fixed,0.05,0.05,0.91,0.7332916191216341,1.0
breast_cancer,9,mags_tuned,0.05,0.035,0.92,0.8244654571350591,1.0
breast_cancer,9,matched_gini,0.05,0.04,0.91,0.7200006294640642,1.0
breast_cancer,9,noise_augmented_cart,0.05,0.02,0.935,0.6934786801125188,1.0
breast_cancer,10,cart_fixed,0.05,0.005,0.945,0.7151324609964498,1.0
breast_cancer,10,cart_pruned,0.05,0.005,0.945,0.7151324609964498,1.0
breast_cancer,10,cart_tuned_depth,0.05,0.005,0.945,0.7151324609964498,1.0
breast_cancer,10,mags_binary_excluded,0.05,0.03,0.94,0.6977401120970397,1.0
breast_cancer,10,mags_fixed,0.05,0.03,0.94,0.6977401120970397,1.0
breast_cancer,10,mags_tuned,0.05,0.025,0.905,0.7335478890594977,1.0
breast_cancer,10,matched_gini,0.05,0.03,0.925,0.7334845414824269,1.0
breast_cancer,10,noise_augmented_cart,0.05,0.04,0.93,0.750853207960666,1.0
breast_cancer,11,cart_fixed,0.05,0.015,0.92,0.6041462082349313,1.0
breast_cancer,11,cart_pruned,0.05,0.015,0.915,0.6591402441265779,1.0
breast_cancer,11,cart_tuned_depth,0.05,0.015,0.92,0.6041462082349313,1.0
breast_cancer,11,mags_binary_excluded,0.05,0.035,0.92,0.6673977301733471,1.0
breast_cancer,11,mags_fixed,0.05,0.035,0.92,0.6673977301733471,1.0
breast_cancer,11,mags_tuned,0.05,0.025,0.925,0.7120114322456323,1.0
breast_cancer,11,matched_gini,0.05,0.04,0.92,0.6656924860484678,1.0
breast_cancer,11,noise_augmented_cart,0.05,0.02,0.91,0.6639241815073675,1.0
breast_cancer,12,cart_fixed,0.05,0.015,0.92,0.5721933864493112,1.0
breast_cancer,12,cart_pruned,0.05,0.015,0.92,0.5721933864493112,1.0
breast_cancer,12,cart_tuned_depth,0.05,0.01,0.91,0.7282648493130135,1.0
breast_cancer,12,mags_binary_excluded,0.05,0.045,0.935,0.5628131326526102,1.0
breast_cancer,12,mags_fixed,0.05,0.045,0.935,0.5628131326526102,1.0
breast_cancer,12,mags_tuned,0.05,0.045,0.935,0.5628131326526102,1.0
breast_cancer,12,matched_gini,0.05,0.045,0.935,0.5628131326526102,1.0
breast_cancer,12,noise_augmented_cart,0.05,0.015,0.915,0.5942451039830258,1.0
breast_cancer,13,cart_fixed,0.05,0.01,0.92,0.6554964205620395,1.0
breast_cancer,13,cart_pruned,0.05,0.01,0.92,0.6554964205620395,1.0
breast_cancer,13,cart_tuned_depth,0.05,0.015,0.9,0.6672552178739293,1.0
breast_cancer,13,mags_binary_excluded,0.05,0.03,0.935,0.7064265350984618,1.0
breast_cancer,13,mags_fixed,0.05,0.03,0.935,0.7064265350984618,1.0
breast_cancer,13,mags_tuned,0.05,0.03,0.935,0.7064265350984618,1.0
breast_cancer,13,matched_gini,0.05,0.03,0.93,0.7064265350984618,1.0
breast_cancer,13,noise_augmented_cart,0.05,0.035,0.93,0.5866793363238474,1.0
breast_cancer,14,cart_fixed,0.05,0.06,0.925,0.4694675504812784,1.0
breast_cancer,14,cart_pruned,0.05,0.04,0.95,0.706983884996868,1.0
breast_cancer,14,cart_tuned_depth,0.05,0.04,0.95,0.706983884996868,1.0
breast_cancer,14,mags_binary_excluded,0.05,0.05,0.92,0.5203965944150644,1.0
breast_cancer,14,mags_fixed,0.05,0.05,0.92,0.5203965944150644,1.0
breast_cancer,14,mags_tuned,0.05,0.05,0.95,0.7270969550025987,1.0
breast_cancer,14,matched_gini,0.05,0.05,0.92,0.5203965944150644,1.0
breast_cancer,14,noise_augmented_cart,0.05,0.02,0.935,0.5912778999102083,1.0
breast_cancer,15,cart_fixed,0.05,0.005,0.94,0.586291573344387,1.0
breast_cancer,15,cart_pruned,0.05,0.01,0.945,0.7053080184514038,1.0
breast_cancer,15,cart_tuned_depth,0.05,0.005,0.95,0.7064748197293801,1.0
breast_cancer,15,mags_binary_excluded,0.05,0.075,0.905,0.4009969825297895,1.0
breast_cancer,15,mags_fixed,0.05,0.075,0.905,0.4009969825297895,1.0
breast_cancer,15,mags_tuned,0.05,0.035,0.945,0.6341664230044732,1.0
breast_cancer,15,matched_gini,0.05,0.075,0.905,0.4009969825297895,1.0
breast_cancer,15,noise_augmented_cart,0.05,0.03,0.965,0.6635416938558796,1.0
breast_cancer,16,cart_fixed,0.05,0.025,0.97,0.7031433346704086,1.0
breast_cancer,16,cart_pruned,0.05,0.025,0.945,0.6723177140293268,1.0
breast_cancer,16,cart_tuned_depth,0.05,0.025,0.97,0.7031433346704086,1.0
breast_cancer,16,mags_binary_excluded,0.05,0.06,0.95,0.575261295891939,1.0
breast_cancer,16,mags_fixed,0.05,0.06,0.95,0.575261295891939,1.0
breast_cancer,16,mags_tuned,0.05,0.025,0.935,0.6814524650681589,1.0
breast_cancer,16,matched_gini,0.05,0.06,0.94,0.5230044486892771,1.0
breast_cancer,16,noise_augmented_cart,0.05,0.03,0.965,0.6199706935866682,1.0
breast_cancer,17,cart_fixed,0.05,0.03,0.925,0.5537358777593562,1.0
breast_cancer,17,cart_pruned,0.05,0.01,0.91,0.7406453055772244,1.0
breast_cancer,17,cart_tuned_depth,0.05,0.025,0.92,0.6149796440765598,1.0
breast_cancer,17,mags_binary_excluded,0.05,0.03,0.95,0.67344487740197,1.0
breast_cancer,17,mags_fixed,0.05,0.03,0.95,0.67344487740197,1.0
breast_cancer,17,mags_tuned,0.05,0.035,0.95,0.6543056229638526,1.0
breast_cancer,17,matched_gini,0.05,0.03,0.95,0.67344487740197,1.0
breast_cancer,17,noise_augmented_cart,0.05,0.02,0.94,0.644160154785825,1.0
breast_cancer,18,cart_fixed,0.05,0.01,0.915,0.718871509529826,1.0
breast_cancer,18,cart_pruned,0.05,0.01,0.915,0.718871509529826,1.0
breast_cancer,18,cart_tuned_depth,0.05,0.01,0.915,0.718871509529826,1.0
breast_cancer,18,mags_binary_excluded,0.05,0.035,0.95,0.7263598201781941,1.0
breast_cancer,18,mags_fixed,0.05,0.035,0.95,0.7263598201781941,1.0
breast_cancer,18,mags_tuned,0.05,0.035,0.95,0.7263598201781941,1.0
breast_cancer,18,matched_gini,0.05,0.035,0.95,0.7263598201781941,1.0
breast_cancer,18,noise_augmented_cart,0.05,0.005,0.93,0.5218949636448758,1.0
breast_cancer,19,cart_fixed,0.05,0.005,0.945,0.668316422219877,1.0
breast_cancer,19,cart_pruned,0.05,0.005,0.95,0.683443791146875,1.0
